Title,Property Size,Bedrooms,Bathrooms,Furnishing,Region,Region Name,Region Parent Name,Is Boost,Price
4bdrm Duplex in GRA Phase 2 Shangisha for sale,1000.0,4,1,Unfurnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,Enterprise,550000000.0
3bdrm Apartment in Garki for sale,250.0,3,3,Unfurnished,"Abuja (FCT), Garki 2",Garki 2,Abuja (FCT),Enterprise,190000000.0
2bdrm Apartment in Adesanya Ajah for sale,114.0,2,2,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,120000000.0
"5bdrm Apartment in Ajah, Olokonla for sale",400.0,5,6,Semi Furnished,"Ajah, Olokonla",Olokonla,Lagos State,Enterprise,220000000.0
Furnished 4bdrm Duplex in Lekki Phase 1 for sale,500.0,4,4,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,850000000.0
6bdrm Block of Flats in Badore for sale,480.0,6,12,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Basic,14000000.0
4bdrm House in GRA Phase 1 for sale,1000.0,4,1,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,365000000.0
2bdrm Duplex in Abraham Adesanya for sale,222.0,2,2,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,100000000.0
"4bdrm Duplex in Naf Valley Estate, Asokoro for sale",750.0,4,5,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Enterprise,850000000.0
4bdrm Duplex in Chevron for sale,300.0,4,4,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,250000000.0
"6bdrm Duplex in Manor Estate, Gaduwa for sale",550.0,6,7,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),Enterprise,600000000.0
4bdrm Duplex in Mende for sale,1000.0,4,1,Unfurnished,"Maryland, Mende",Mende,Lagos State,Enterprise,290000000.0
4bdrm Duplex in Adeniyi Jones for sale,1000.0,4,1,Unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,680000000.0
"4bdrm Duplex in Grandville Estate, Lugbe District for sale",500.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,350000000.0
"1bdrm Apartment in Golden Palace, Akala Express for sale",450.0,1,1,Unfurnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,1100000.0
5bdrm Duplex in Ikate for sale,1000.0,5,1,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,850000000.0
4bdrm Duplex in Adeniyi Jones for sale,1000.0,4,1,Unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,450000000.0
6bdrm Duplex in Jabi Main for sale,400.0,6,7,Unfurnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),Enterprise,510000000.0
"4bdrm Duplex in Kola Lawal Estate, Ibadan for sale",450.0,4,4,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,230000000.0
3bdrm Block of Flats in Katampe for sale,250.0,3,3,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,220000000.0
4bdrm House in Opebi for sale,1000.0,4,1,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,500000000.0
5bdrm Duplex in Adeniyi Jones for sale,1000.0,5,1,Unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,350000000.0
Furnished 4bdrm Duplex in Opebi for sale,300.0,4,4,Furnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,600000000.0
5bdrm Duplex in Lekki Phase 1 for sale,300.0,5,5,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,850000000.0
5bdrm Duplex in Chevron for sale,1000.0,5,1,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,800000000.0
"6bdrm Duplex in Kukwuaba, Wuye for sale",1500.0,6,6,Unfurnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),Enterprise,1000000000.0
4bdrm Duplex in Osapa london for sale,300.0,4,4,Semi Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,350000000.0
4bdrm Duplex in Ikota for sale,300.0,4,4,Semi Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,250000000.0
4bdrm Block of Flats in Ado-Odo/Ota for sale,540.0,4,2,Unfurnished,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,False,12000000.0
4bdrm Duplex in Opebi for sale,1000.0,4,1,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,350000000.0
5bdrm Duplex in Kubwa for sale,500.0,5,5,Semi Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Enterprise,250000000.0
3bdrm Block of Flats in Karsana for sale,150.0,3,2,Semi Furnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,60000000.0
"3bdrm Block of Flats in Sangotedo, VGC / Ajah for sale",222.0,3,4,Unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Enterprise,50000000.0
5bdrm Duplex in Ado / Ajah for sale,333.0,5,5,Semi Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,310000000.0
6bdrm Duplex in Berger for sale,702.0,6,1,Unfurnished,"Ojodu, Berger",Berger,Lagos State,Enterprise,380000000.0
4bdrm Penthouse in Ikota for sale,300.0,4,4,Semi Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,155000000.0
4bdrm Duplex in Dakwo for sale,700.0,4,4,Unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),Enterprise,550000000.0
"3bdrm Penthouse in Greenland, Lekki Phase 1 for sale",250.0,3,4,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,400000000.0
4bdrm Duplex in Abraham Adesanya Estate for sale,1000.0,4,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,165000000.0
5bdrm Duplex in Lugbe District for sale,600.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,250000000.0
Furnished 5bdrm Mansion in Idu By Nizamiya Axis for sale,750.0,5,6,Furnished,"Abuja (FCT), Idu Industrial",Idu Industrial,Abuja (FCT),Enterprise,630000000.0
"5bdrm Duplex in Orchid Road, Lekki Phase 1 for sale",400.0,5,6,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,370000000.0
4bdrm Duplex in Lekki for sale,270.0,4,4,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,450000000.0
5bdrm House in Osapa london for sale,1000.0,5,1,Unfurnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,990000000.0
5bdrm Duplex in GRA Phase 2 Shangisha for sale,1000.0,5,1,Unfurnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Lagos State,Enterprise,600000000.0
2bdrm Apartment in Jahi for sale,200.0,2,2,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,190000000.0
"4bdrm Duplex in God’S Own, Lugbe District for sale",450.0,4,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,150000000.0
5bdrm Duplex in Osapa london for sale,500.0,5,5,Semi Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,990000000.0
5bdrm Duplex in Chevron for sale,500.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,850000000.0
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,480000000.0
5bdrm Duplex in Shell Co Operative for sale,560.0,5,5,Semi Furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,Enterprise,300000000.0
4bdrm Duplex in Opebi for sale,250.0,4,4,Semi Furnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,330000000.0
2bdrm Apartment in Osapa london for sale,300.0,2,2,Semi Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,180000000.0
5bdrm Duplex in Omole Phase 2 for sale,1000.0,5,1,Unfurnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,Enterprise,700000000.0
Furnished 5bdrm Duplex in VGC / Ajah for sale,1000.0,5,1,Furnished,"Ajah, VGC / Ajah",VGC / Ajah,Lagos State,Enterprise,550000000.0
Furnished 6bdrm Duplex in Jahi Gilmor for sale,450.0,6,7,Furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,650000000.0
"4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale",300.0,4,4,Semi Furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,Enterprise,260000000.0
3bdrm Apartment in Jahi for sale,230.0,3,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,230000000.0
"Furnished 3bdrm Penthouse in Furo Ezimora, Lekki Phase 1 for sale",250.0,3,4,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,400000000.0
Furnished 3bdrm Penthouse in Lekki for sale,250.0,3,4,Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,500000000.0
2bdrm Apartment in Gra for sale,465.0,2,2,Unfurnished,"Port-Harcourt, GRA Phase 2 / Port-Harcourt",GRA Phase 2 / Port-Harcourt,Port-Harcourt,VIP,140000000.0
3bdrm House in Ibadan for sale,1200.0,3,3,Unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,100000000.0
3bdrm Bungalow in Life Camp for sale,650.0,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,45000000.0
3bdrm Bungalow in Kubwa for sale,500.0,3,3,Semi Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Enterprise,85000000.0
2bdrm Block of Flats in Katampe for sale,190.0,2,2,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,150000000.0
"4bdrm Duplex in Sars Rd Rukpokwu, Rumuahalu for sale",560.0,4,4,Semi Furnished,"Port-Harcourt, Rumuahalu",Rumuahalu,Port-Harcourt,Enterprise,280000000.0
5bdrm House in Omole Phase 2 for sale,1000.0,5,1,Unfurnished,"Ikeja, Omole Phase 2",Omole Phase 2,Lagos State,Enterprise,700000000.0
5bdrm Duplex in Omole Phase 1 for sale,1000.0,5,1,Unfurnished,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,Enterprise,620000000.0
1bdrm Block of Flats in Katampe for sale,90.0,1,1,Unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Abuja (FCT),Enterprise,110000000.0
5bdrm Duplex in Ikota for sale,1000.0,5,1,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,410000000.0
3bdrm Apartment in Alakia for sale,450.0,3,3,Unfurnished,"Ibadan, Alakia",Alakia,Oyo State,Enterprise,1300000.0
5bdrm Duplex in Ikota for sale,300.0,5,5,Semi Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,300000000.0
4bdrm Duplex in Lekki for sale,400.0,4,4,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,290000000.0
3bdrm Apartment in Lifecamp for sale,300.0,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,120000000.0
Furnished 2bdrm Apartment in Osborne Foreshore for sale,130.0,2,2,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,415000000.0
"5bdrm Duplex in Victoria City Estate, Lugbe District for sale",450.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,250000000.0
3bdrm Apartment in Jahi for sale,200.0,3,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,220000000.0
4bdrm Duplex in Ado / Ajah for sale,300.0,4,4,Semi Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,200000000.0
2bdrm Apartment in Lekki Phase 1 for sale,250.0,2,2,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,305000000.0
3bdrm Duplex in Fo1 Kubwa for sale,250.0,3,3,Semi Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Enterprise,150000000.0
Furnished 4bdrm Duplex in Graceland Estate for sale,350.0,4,4,Furnished,"Ajah, Graceland Estate",Graceland Estate,Lagos State,Enterprise,185000000.0
"4bdrm Duplex in Oniru Estate, Victoria Island Extension for sale",350.0,4,5,Semi Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,675000000.0
4bdrm Duplex in Chevron for sale,600.0,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,200000000.0
4bdrm Duplex in Lekki for sale,400.0,4,4,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,200000000.0
4bdrm Duplex in Lekki Phase 1 for sale,300.0,4,4,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,330000000.0
Furnished 3bdrm Apartment in Osborne Foreshore for sale,260.0,3,3,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,860000000.0
5bdrm Duplex in Lekki for sale,400.0,5,5,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,470000000.0
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,490000000.0
4bdrm Duplex in Sangotedo for sale,300.0,4,4,Semi Furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,245000000.0
5bdrm Duplex in Chevron for sale,1000.0,5,1,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,950000000.0
3bdrm Block of Flats in Life Camp for sale,150.0,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,150000000.0
5bdrm Duplex in Ikota for sale,300.0,5,5,Semi Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,320000000.0
4bdrm House in Oregun for sale,1000.0,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,Enterprise,300000000.0
"4bdrm Duplex in Palm Height Estate, Lugbe District for sale",350.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,170000000.0
5bdrm Duplex in Apo Resettlement for sale,480.0,5,6,Unfurnished,"Abuja (FCT), Apo District",Apo District,Abuja (FCT),Enterprise,550000000.0
4bdrm Duplex in Service Estate for sale,400.0,4,4,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,180000000.0
5bdrm Duplex in Ologuneru for sale,500.0,5,5,Semi Furnished,"Ibadan, Ologuneru",Ologuneru,Oyo State,Enterprise,75000000.0
Furnished 4bdrm Duplex in Mabushi for sale,500.0,4,4,Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Enterprise,500000000.0
4bdrm Maisonette in Osborne Foreshore Estate for sale,400.0,4,4,Unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,800000000.0
3bdrm Block of Flats in Karsana for sale,30.0,3,3,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,100000000.0
5bdrm House in Yaba for sale,300.0,5,5,Unfurnished,"Lagos State, Yaba",Yaba,Lagos State,Enterprise,350000000.0
5bdrm Duplex in GRA Phase 1 for sale,300.0,5,5,Semi Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,800000000.0
4bdrm Duplex in Egbeda for sale,1000.0,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,Enterprise,300000000.0
5bdrm Duplex in Abraham Adesanya Estate for sale,1000.0,5,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,230000000.0
3bdrm House in Berger for sale,1000.0,3,1,Unfurnished,"Ojodu, Berger",Berger,Lagos State,Enterprise,65000000.0
"4bdrm Duplex in Behind Shafa, Lugbe District for sale",470.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,170000000.0
3bdrm Apartment in Victoria Island for sale,456.0,3,4,Semi Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,450000000.0
Furnished 3bdrm Apartment in Victoria Island for sale,320.0,3,3,Furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,Enterprise,600000000.0
5bdrm Duplex in Lekki Phase 1 for sale,300.0,5,5,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,750000000.0
"Furnished 4bdrm Duplex in Carlton Gates, Akobo for sale",450.0,4,5,Furnished,"Ibadan, Akobo",Akobo,Oyo State,False,330000000.0
1bdrm Apartment in Kaura for sale,80.0,1,1,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),Enterprise,75000000.0
3bdrm Apartment in Victoria Island for sale,300.0,3,3,Unfurnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,Enterprise,570000000.0
3bdrm Apartment in Allen Avenue for sale,800.0,3,3,Semi Furnished,"Ikeja, Allen Avenue",Allen Avenue,Lagos State,Enterprise,275000000.0
4bdrm Duplex in Ikota for sale,300.0,4,4,Semi Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,180000000.0
3bdrm Apartment in Dawaki By Aaliyah for sale,250.0,3,4,Unfurnished,"Gwarinpa, Dawaki",Dawaki,Abuja (FCT),Enterprise,45000000.0
5bdrm Duplex in Pyakasa for sale,800.0,5,6,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),Enterprise,190000000.0
"4bdrm Duplex in Biltmore Estate, Dakwo District for sale",350.0,4,4,Unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),Enterprise,150000000.0
"4bdrm Duplex in Riverpark, Sabon Lugbe for sale",450.0,4,4,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Enterprise,230000000.0
"4bdrm Duplex in Nav Valley Homes, Asokoro for sale",650.0,4,4,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Enterprise,800000000.0
2bdrm Maisonette in Victoria Island Extension for sale,300.0,2,2,Semi Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,400000000.0
Furnished 2bdrm Apartment in Akin Adesola for sale,250.0,2,2,Furnished,"Victoria Island, Akin Adesola",Akin Adesola,Lagos State,Enterprise,500000000.0
4bdrm Duplex in Olokonla for sale,300.0,4,4,Semi Furnished,"Ajah, Olokonla",Olokonla,Lagos State,Enterprise,210000000.0
4bdrm Duplex in Ado / Ajah for sale,300.0,4,4,Semi Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,180000000.0
"10bdrm Block of Flats in Akoto Estate, Akala Express for sale",500.0,10,10,Semi Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,130000000.0
4bdrm Duplex in Oregun for sale,1000.0,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,Enterprise,300000000.0
4bdrm Duplex in Adeniyi Jones for sale,1000.0,4,1,Unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,Enterprise,480000000.0
"3bdrm Bungalow in Shimex Estate, Pyakasa for sale",550.0,3,4,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),Enterprise,90000000.0
"2bdrm Apartment in Crd Fha.., Lugbe District for sale",250.0,2,3,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,45000000.0
"4bdrm Duplex in Gold City Estate, Lugbe District for sale",400.0,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,155000000.0
4bdrm Duplex in Lekki Phase 1 for sale,300.0,4,4,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,970000000.0
"Furnished 2bdrm House in Peace Estate Lekki, Bogije for sale",310.0,2,3,Furnished,"Ibeju, Bogije",Bogije,Lagos State,False,15000000.0
3bdrm Duplex in Abule Egba for sale,1000.0,3,1,Unfurnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,Enterprise,190000000.0
5bdrm Duplex in Gaduwa for sale,400.0,5,6,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),Enterprise,340000000.0
7bdrm Duplex in Karsana for sale,500.0,7,7,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,192000000.0
"2bdrm Apartment in Hakim Dickson, Lekki Phase 1 for sale",200.0,2,3,Semi Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,320000000.0
4bdrm Duplex in Lekki for sale,300.0,4,4,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,230000000.0
2bdrm Apartment in Ikate for sale,300.0,2,2,Semi Furnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,160000000.0
"4bdrm Duplex in Irepodun Estate, Igando / Ikotun/Igando for sale",1000.0,4,1,Unfurnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,Enterprise,135000000.0
"5bdrm Duplex in Victoria City Scape, Lugbe District for sale",470.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,125000000.0
"6bdrm Duplex in River Park Estate, Lugbe District for sale",550.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,187000000.0
12bdrm House in Molete for sale,300.0,12,4,Unfurnished,"Ibadan, Molete",Molete,Oyo State,Enterprise,18000000.0
4bdrm House in Opebi for sale,1000.0,4,1,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,400000000.0
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,350000000.0
5bdrm Duplex in Osapa london for sale,300.0,5,5,Semi Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,1100000000.0
"7bdrm Duplex in Efab Metropolis, Karsana for sale",1200.0,7,8,Semi Furnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,550000000.0
2bdrm Apartment in GRA Phase 1 / Port-Harcourt for sale,1982.0,2,2,Semi Furnished,"Port-Harcourt, GRA Phase 1 / Port-Harcourt",GRA Phase 1 / Port-Harcourt,Port-Harcourt,Enterprise,140000000.0
4bdrm Duplex in Nvigwe Estate Off for sale,500.0,4,4,Semi Furnished,"Port-Harcourt, Woji",Woji,Port-Harcourt,Enterprise,330000000.0
6bdrm Bungalow in Aba South for sale,648.0,6,2,Semi Furnished,"Abia State, Aba South",Aba South,Abia State,False,38000000.0
"6bdrm Duplex in Tiansvine Prime, Lugbe District for sale",450.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,300000000.0
"6bdrm Duplex in Nut Opposite River, Lugbe District for sale",530.0,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,370000000.0
3bdrm Apartment in Ikeja for sale,220.0,3,3,Unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,Enterprise,600000000.0
5bdrm Duplex in Chevron for sale,300.0,5,5,Semi Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,450000000.0
3bdrm Duplex in Lekki for sale,300.0,3,3,Semi Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,270000000.0
3bdrm Duplex in Abraham Adesanya Estate for sale,1000.0,3,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,145000000.0
Furnished 4bdrm Duplex in Agodi Gra for sale,500.0,4,4,Furnished,"Ibadan, Agodi",Agodi,Oyo State,Enterprise,455000000.0
"4bdrm Duplex in Orchid Road, Agungi for sale",350.0,4,5,Semi Furnished,"Lekki, Agungi",Agungi,Lagos State,Enterprise,400000000.0
2bdrm Apartment in Kosofe / Kosofe for sale,90.0,2,2,Unfurnished,"Kosofe, Kosofe / Kosofe",Kosofe / Kosofe,Lagos State,False,90000000.0
4bdrm Duplex in GRA Phase 1 for sale,300.0,4,4,Semi Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,500000000.0
4bdrm House in GRA Phase 1 for sale,1000.0,4,1,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,350000000.0
"5bdrm Duplex in River Park Estate, Lugbe District for sale",550.0,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,300000000.0
"4bdrm Duplex in Peace Garden Estate, Sangotedo for sale",300.0,4,5,Semi Furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,360000000.0
